Date,VaccinationsTotalNumberDoses,VaccinationsTotalNumberFirstDoseVaccinations,VaccinationsTotalNumberSecondDoseVaccinations,VaccinationsTotalNumberThirdDoseVaccinations,VaccinationsTotalNumberFourthDoseVaccinations,VaccinationsTotalNumberFirstDoseVaccinationsPercentage,VaccinationsTotalNumberSecondDoseVaccinationsPercentage,VaccinationsTotalNumberThirdDoseVaccinationsPercentage,VaccinationsTotalNumberFourthDoseVaccinationsPercentage,VaccinationsDosesPer100PeopleInPopulation,VaccinationsTotalVaccinationDosesFirstDose80yearsandover,VaccinationsTotalVaccinationDosesFirstDose75to79years,VaccinationsTotalVaccinationDosesFirstDose70to74years,VaccinationsTotalVaccinationDosesFirstDose65to69years,VaccinationsTotalVaccinationDosesFirstDose60to64years,VaccinationsTotalVaccinationDosesFirstDose55to59years,VaccinationsTotalVaccinationDosesFirstDose50to54years,VaccinationsTotalVaccinationDosesFirstDose40to49years,VaccinationsTotalVaccinationDosesFirstDose30to39years,VaccinationsTotalVaccinationDosesFirstDose18to29years,VaccinationsTotalVaccinationDosesFirstDose17yearsandunder,VaccinationsTotalVaccinationDosesFirstDose16to17years,VaccinationsTotalVaccinationDosesFirstDose12to15years,VaccinationsTotalVaccinationDosesFirstDose5to11years,VaccinationsPercentagePopulationVaccinatedFirstDose80yearsandover,VaccinationsPercentagePopulationVaccinatedFirstDose75to79years,VaccinationsPercentagePopulationVaccinatedFirstDose70to74years,VaccinationsPercentagePopulationVaccinatedFirstDose65to69years,VaccinationsPercentagePopulationVaccinatedFirstDose60to64years,VaccinationsPercentagePopulationVaccinatedFirstDose55to59years,VaccinationsPercentagePopulationVaccinatedFirstDose50to54years,VaccinationsPercentagePopulationVaccinatedFirstDose40to49years,VaccinationsPercentagePopulationVaccinatedFirstDose30to39years,VaccinationsPercentagePopulationVaccinatedFirstDose18to29years,VaccinationsPercentagePopulationVaccinatedFirstDose17yearsandunder,VaccinationsPercentagePopulationVaccinatedFirstDose16to17years,VaccinationsPercentagePopulationVaccinatedFirstDose12to15years,VaccinationsPercentagePopulationVaccinatedFirstDose5to11years,VaccinationsTotalVaccinationDosesSecondDose80yearsandover,VaccinationsTotalVaccinationDosesSecondDose75to79years,VaccinationsTotalVaccinationDosesSecondDose70to74years,VaccinationsTotalVaccinationDosesSecondDose65to69years,VaccinationsTotalVaccinationDosesSecondDose60to64years,VaccinationsTotalVaccinationDosesSecondDose55to59years,VaccinationsTotalVaccinationDosesSecondDose50to54years,VaccinationsTotalVaccinationDosesSecondDose40to49years,VaccinationsTotalVaccinationDosesSecondDose30to39years,VaccinationsTotalVaccinationDosesSecondDose18to29years,VaccinationsTotalVaccinationDosesSecondDose17yearsandunder,VaccinationsTotalVaccinationDosesSecondDose16to17years,VaccinationsTotalVaccinationDosesSecondDose12to15years,VaccinationsTotalVaccinationDosesSecondDose5to11years,VaccinationsPercentagePopulationVaccinatedSecondDose80yearsandover,VaccinationsPercentagePopulationVaccinatedSecondDose75to79years,VaccinationsPercentagePopulationVaccinatedSecondDose70to74years,VaccinationsPercentagePopulationVaccinatedSecondDose65to69years,VaccinationsPercentagePopulationVaccinatedSecondDose60to64years,VaccinationsPercentagePopulationVaccinatedSecondDose55to59years,VaccinationsPercentagePopulationVaccinatedSecondDose50to54years,VaccinationsPercentagePopulationVaccinatedSecondDose40to49years,VaccinationsPercentagePopulationVaccinatedSecondDose30to39years,VaccinationsPercentagePopulationVaccinatedSecondDose18to29years,VaccinationsPercentagePopulationVaccinatedSecondDose17yearsandunder,VaccinationsPercentagePopulationVaccinatedSecondDose16to17years,VaccinationsPercentagePopulationVaccinatedSecondDose12to15years,VaccinationsPercentagePopulationVaccinatedSecondDose5to11years,VaccinationsTotalVaccinationDosesThirdDose80yearsandover,VaccinationsTotalVaccinationDosesThirdDose75to79years,VaccinationsTotalVaccinationDosesThirdDose70to74years,VaccinationsTotalVaccinationDosesThirdDose65to69years,VaccinationsTotalVaccinationDosesThirdDose60to64years,VaccinationsTotalVaccinationDosesThirdDose55to59years,VaccinationsTotalVaccinationDosesThirdDose50to54years,VaccinationsTotalVaccinationDosesThirdDose40to49years,VaccinationsTotalVaccinationDosesThirdDose30to39years,VaccinationsTotalVaccinationDosesThirdDose18to29years,VaccinationsTotalVaccinationDosesThirdDose16to17years,VaccinationsTotalVaccinationDosesThirdDose12to15years,VaccinationsTotalVaccinationDosesThirdDose5to11years,VaccinationsPercentagePopulationVaccinatedThirdDose80yearsandover,VaccinationsPercentagePopulationVaccinatedThirdDose75to79years,VaccinationsPercentagePopulationVaccinatedThirdDose70to74years,VaccinationsPercentagePopulationVaccinatedThirdDose65to69years,VaccinationsPercentagePopulationVaccinatedThirdDose60to64years,VaccinationsPercentagePopulationVaccinatedThirdDose55to59years,VaccinationsPercentagePopulationVaccinatedThirdDose50to54years,VaccinationsPercentagePopulationVaccinatedThirdDose40to49years,VaccinationsPercentagePopulationVaccinatedThirdDose30to39years,VaccinationsPercentagePopulationVaccinatedThirdDose18to29years,VaccinationsPercentagePopulationVaccinatedThirdDose16to17years,VaccinationsPercentagePopulationVaccinatedThirdDose12to15years,VaccinationsPercentagePopulationVaccinatedThirdDose5to11years,VaccinationsTotalVaccinationDosesFourthDose80yearsandover,VaccinationsTotalVaccinationDosesFourthDose75to79years,VaccinationsTotalVaccinationDosesFourthDose70to74years,VaccinationsTotalVaccinationDosesFourthDose65to69years,VaccinationsTotalVaccinationDosesFourthDose60to64years,VaccinationsTotalVaccinationDosesFourthDose55to59years,VaccinationsTotalVaccinationDosesFourthDose50to54years,VaccinationsTotalVaccinationDosesFourthDose40to49years,VaccinationsTotalVaccinationDosesFourthDose30to39years,VaccinationsTotalVaccinationDosesFourthDose18to29years,VaccinationsTotalVaccinationDosesFourthDose16to17years,VaccinationsTotalVaccinationDosesFourthDose12to15years,VaccinationsTotalVaccinationDosesFourthDose5to11years,VaccinationsPercentagePopulationVaccinatedFourthDose80yearsandover,VaccinationsPercentagePopulationVaccinatedFourthDose75to79years,VaccinationsPercentagePopulationVaccinatedFourthDose70to74years,VaccinationsPercentagePopulationVaccinatedFourthDose65to69years,VaccinationsPercentagePopulationVaccinatedFourthDose60to64years,VaccinationsPercentagePopulationVaccinatedFourthDose55to59years,VaccinationsPercentagePopulationVaccinatedFourthDose50to54years,VaccinationsPercentagePopulationVaccinatedFourthDose40to49years,VaccinationsPercentagePopulationVaccinatedFourthDose30to39years,VaccinationsPercentagePopulationVaccinatedFourthDose18to29years,VaccinationsPercentagePopulationVaccinatedFourthDose16to17years,VaccinationsPercentagePopulationVaccinatedFourthDose12to15years,VaccinationsPercentagePopulationVaccinatedFourthDose5to11years,7DayRatePercentageChange,InboundTravel,On-islandSurveillanceScreening,SeekingHealthcareSymptomatic,EligiblePopulation,DateTime,DateTimeShort,Note,VaccinationsTotalNumberAutumnBooster2022Percentage50plus,VaccinationsPercentagePopulationVaccinatedAutumnBooster202212to15years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202216to17years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202218to29years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202230to39years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202240to49years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202250to54years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202255to59years,VaccinationsPercentagePopulationVaccinatedAutumnBooster20225to11years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202260to64years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202265to69years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202270to74years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202275to79years,VaccinationsPercentagePopulationVaccinatedAutumnBooster202280yearsandover,VaccinationsTotalNumberAutumnBooster2022,VaccinationsTotalVaccinationDosesAutumnBooster202212to15years,VaccinationsTotalVaccinationDosesAutumnBooster202216to17years,VaccinationsTotalVaccinationDosesAutumnBooster202218to29years,VaccinationsTotalVaccinationDosesAutumnBooster202230to39years,VaccinationsTotalVaccinationDosesAutumnBooster202240to49years,VaccinationsTotalVaccinationDosesAutumnBooster202250to54years,VaccinationsTotalVaccinationDosesAutumnBooster202255to59years,VaccinationsTotalVaccinationDosesAutumnBooster20225to11years,VaccinationsTotalVaccinationDosesAutumnBooster202260to64years,VaccinationsTotalVaccinationDosesAutumnBooster202265to69years,VaccinationsTotalVaccinationDosesAutumnBooster202270to74years,VaccinationsTotalVaccinationDosesAutumnBooster202275to79years,VaccinationsTotalVaccinationDosesAutumnBooster202280yearsandover
2021-07-11,130793,72369,58424,,,,,,,121.3,5419,3298,4641,5047,6430,7594,7663,12756,10549,8890,82,,,,1,1,0.98,0.93,0.99,0.97,0.9,0.83,0.7,0.58,,,,,5267,3242,4567,4971,6281,7346,7293,11284,6515,1597,,,,,1,1,0.97,0.92,0.97,0.94,0.86,0.73,0.43,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 11 July 2021",Sunday 11 Jul 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,128652,71671,56981,,,,,,,119.3,5415,3293,4639,5044,6420,7568,7645,12681,10356,8528,82,,,,1,1,0.98,0.93,0.99,0.97,0.9,0.82,0.69,0.55,,,,,5263,3239,4565,4967,6276,7320,7275,11075,5399,1541,,,,,1,0.99,0.97,0.92,0.97,0.94,0.88,0.72,0.36,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 7 July 2021",Wednesday 7 Jul 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,126554,71444,55110,,,,,,,117.4,5410,3281,4640,5048,6410,7558,7641,12369,10293,8441,83,,,,1,1,0.98,0.93,0.99,0.97,0.9,0.82,0.68,0.55,,,,,5257,3226,4561,4970,6258,7297,7232,10705,4026,1516,,,,,1,0.99,0.97,0.92,0.96,0.93,0.85,0.7,0.27,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 4 July 2021",Sunday 4 Jul 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,122930,70335,52595,,,,,,,114,5390,3277,4629,5048,6401,7545,7598,12479,10051,7833,84,,,,1,1,0.98,0.93,0.98,0.96,0.89,0.81,0.67,0.51,,,,,5237,3222,4542,4962,6228,7258,7135,10097,2362,1488,,,,,1,0.99,0.96,0.91,0.96,0.93,0.84,0.66,0.16,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 27 June 2021",Sunday 27 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,121209,69246,51963,,,,,,,112.4,5384,3270,4626,5046,6392,7527,7578,12363,9839,7142,79,,,,1,1,0.98,0.93,0.98,0.96,0.89,0.8,0.65,0.46,,,,,5230,3216,4534,4959,6213,7247,7099,9665,2263,1472,,,,,1,0.99,0.96,0.91,0.96,0.93,0.84,0.63,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 23 June 2021",Wednesday 23 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,119975,68210,51765,,,,,,,111.3,5378,3263,4619,5040,6381,7518,7566,12273,9677,6419,76,,,,1,1,0.98,0.93,0.98,0.96,0.89,0.8,0.64,0.42,,,,,5225,3210,4528,4957,6203,7244,7105,9605,2157,1465,,,,,1,0.98,0.96,0.91,0.95,0.93,0.84,0.62,0.14,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 20 June 2021",Sunday 20 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,118216,66606,51610,,,,,,,109.7,5377,3261,4610,5040,6373,7504,7558,12212,9529,5067,75,,,,1,1,0.98,0.93,0.98,0.96,0.89,0.79,0.63,0.33,,,,,5220,3209,4522,4957,6198,7234,7099,9548,2094,1463,,,,,1,0.98,0.96,0.91,0.95,0.92,0.84,0.62,0.14,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 16 June 2021",Wednesday 16 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,116607,65146,51461,,,,,,,108.2,5369,3256,4611,5033,6367,7491,7551,12155,9416,3822,75,,,,1,1,0.98,0.93,0.98,0.96,0.89,0.79,0.62,0.25,,,,,5213,3203,4522,4952,6187,7216,7092,9477,2075,1457,,,,,1,0.98,0.96,0.91,0.95,0.92,0.84,0.62,0.14,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 13 June 2021",Sunday 13 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,114615,64541,50074,,,,,,,106.3,5363,3250,4609,5032,6355,7486,7534,12100,9254,3485,73,,,,1,1,0.98,0.93,0.98,0.96,0.89,0.79,0.61,0.23,,,,,5208,3193,4518,4945,6160,7160,6984,8411,1995,1433,,,,,1,0.98,0.96,0.91,0.95,0.92,0.82,0.55,0.13,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 9 June 2021",Wednesday 9 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,113192,63340,49852,,,,,,,105,5361,3239,4604,5036,6343,7480,7526,12006,9005,2666,74,,,,1,0.99,0.97,0.93,0.98,0.96,0.89,0.78,0.6,0.17,,,,,5200,3179,4511,4951,6147,7139,6970,8273,1981,1435,,,,,1,0.98,0.96,0.91,0.95,0.91,0.82,0.54,0.13,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 6 June 2021",Sunday 6 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,110975,61284,49691,,,,,,,103,5356,3235,4603,5026,6334,7439,7489,11777,8298,1654,73,,,,1,0.99,0.97,0.93,0.97,0.95,0.88,0.77,0.55,0.11,,,,,5183,3175,4508,4941,6139,7118,6924,8241,1969,1428,,,,,1,0.97,0.95,0.91,0.94,0.91,0.82,0.54,0.13,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 2 June 2021",Wednesday 2 Jun 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,108577,60961,47616,,,,,,,100.7,5347,3239,4596,5018,6331,7433,7462,11717,8096,1645,77,,,,1,0.99,0.97,0.92,0.97,0.95,0.88,0.76,0.54,0.11,,,,,5171,3175,4494,4915,6106,7053,6760,6528,1942,1405,,,,,1,0.97,0.95,0.91,0.94,0.9,0.8,0.42,0.13,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 30 May 2021",Sunday 30 May 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,105714,60116,45598,,,,,,,98.1,5346,3236,4593,5016,6321,7423,7434,11570,7472,1629,76,,,,1,0.99,0.97,0.92,0.97,0.95,0.88,0.75,0.5,0.11,,,,,5160,3166,4489,4883,6035,6911,6418,5191,1907,1376,,,,,1,0.97,0.95,0.9,0.93,0.88,0.76,0.34,0.13,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 26 May 2021",Wednesday 26 May 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,103044,59388,43656,,,,,,,95.6,5338,3232,4584,5003,6325,7412,7421,11444,6935,1618,76,,,,1,0.99,0.97,0.92,0.97,0.95,0.87,0.74,0.46,0.11,,,,,5126,3155,4465,4856,5985,6835,6249,3674,1893,1357,,,,,1,0.97,0.95,0.89,0.92,0.87,0.74,0.24,0.13,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 23 May 2021",Sunday 23 May 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,99736,59281,40455,,,,,,,92.5,5334,3233,4584,4998,6322,7409,7417,11425,6866,1617,76,,,,1,0.99,0.97,0.92,0.97,0.95,0.87,0.74,0.46,0.1,,,,,5115,3138,4428,4785,5780,6241,4924,2921,1797,1264,,,,,1,0.96,0.94,0.88,0.89,0.8,0.58,0.19,0.12,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 19 May 2021",Wednesday 19 May 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16,97366,57124,40242,,,,,,,90.3,5330,3220,4580,4986,6311,7393,7395,11239,4990,1603,77,,,,1,0.99,0.97,0.92,0.97,0.94,0.87,0.73,0.33,0.1,,,,,5098,3120,4409,4752,5737,6226,4908,2893,1787,1250,,,,,1,0.96,0.93,0.88,0.88,0.8,0.58,0.19,0.12,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 16 May 2021",Sunday 16 May 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,94574,55684,38890,,,,,,,87.7,5327,3218,4576,4981,6301,7372,7358,10957,3924,1593,77,,,,1,0.99,0.97,0.92,0.97,0.94,0.87,0.71,0.26,0.1,,,,,5093,3114,4390,4722,5687,5981,3980,2958,1769,1234,,,,,1,0.96,0.93,0.87,0.87,0.76,0.47,0.19,0.12,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Wednesday 12 May 2021",Wednesday 12 May 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02,88404,52891,35513,,,,,,,82,5292,3210,4555,4968,6269,7290,7240,10278,2128,1578,83,,,,1,0.99,0.96,0.92,0.96,0.93,0.85,0.67,0.14,0.1,,,,,5010,3092,4321,4638,5374,4927,2511,2743,1663,1171,,,,,0.99,0.95,0.91,0.85,0.83,0.63,0.3,0.18,0.11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 2 May 2021",Sunday 2 May 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,82738,52405,30333,,,,,,,76.8,5282,3196,4554,4948,6254,7270,7204,9937,2121,1557,82,,,,1,0.98,0.96,0.91,0.96,0.93,0.85,0.65,0.14,0.1,,,,,4931,2974,3955,4362,3263,4115,1978,2346,1412,949,,,,,0.98,0.91,0.84,0.8,0.5,0.53,0.23,0.15,0.09,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 25 April 2021",Sunday 25 Apr 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-18,77185,49413,27772,,,,,,,71.6,5265,3189,4537,4942,6208,7198,7070,7318,2061,1542,83,,,,1,0.98,0.96,0.91,0.95,0.92,0.83,0.48,0.14,0.1,,,,,4790,2833,3564,4187,2813,3711,1625,2097,1252,859,,,,,0.95,0.87,0.75,0.77,0.43,0.47,0.19,0.14,0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 18 April 2021",Sunday 18 Apr 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,70859,45585,25274,,,,,,,65.7,5250,3178,4525,4927,6175,7148,7012,3574,2020,1514,82,,,,1,0.97,0.96,0.91,0.95,0.91,0.83,0.23,0.13,0.1,,,,,4540,2644,3092,3947,2610,3512,1411,1769,1026,705,,,,,0.9,0.81,0.66,0.73,0.4,0.45,0.17,0.12,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 11 April 2021",Sunday 11 Apr 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,67760,44981,22779,,,,,,,62.9,5218,3162,4522,4914,6158,7137,6997,,,,,,,,1,0.97,0.96,0.9,0.95,0.91,0.82,,,,,,,,4334,2340,2809,3647,2431,2542,1330,,,,,,,,0.86,0.72,0.6,0.67,0.37,0.33,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 4 April 2021",Sunday 4 Apr 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-28,59132,44318,14814,,,,,,,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 28 March 2021",Sunday 28 Mar 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,52265,43136,9129,,,,,,,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 21 March 2021",Sunday 21 Mar 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,45758,40137,5621,,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,"12:00 AM, Sunday 14 March 2021",Sunday 14 Mar 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
