schema_version,source_id,source_sha256,evidence_source_id,reference_period,observation_status,source_locator,transformation_id,parish,age_band,sex,count
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_female,csv_parish_age_sex_long_v1,St Clement,55-59,female,432
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_female,csv_parish_age_sex_long_v1,St Clement,60-64,female,345
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_female,csv_parish_age_sex_long_v1,St Clement,65-69,female,267
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_female,csv_parish_age_sex_long_v1,St Clement,70-74,female,247
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_female,csv_parish_age_sex_long_v1,St Clement,75-79,female,200
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_female,csv_parish_age_sex_long_v1,St Clement,80+,female,300
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_female,csv_parish_age_sex_long_v1,St Clement,All,female,5173
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,<5,male,272
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,5-9,male,288
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,10-14,male,287
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,15-19,male,308
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,20-24,male,282
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,25-29,male,221
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,30-34,male,265
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,35-39,male,277
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,40-44,male,332
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,45-49,male,335
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,50-54,male,362
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,55-59,male,390
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,60-64,male,304
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,65-69,male,223
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,70-74,male,241
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,75-79,male,140
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,80+,male,225
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_male,csv_parish_age_sex_long_v1,St Clement,All,male,4752
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,<5,all,527
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,5-9,all,574
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,10-14,all,578
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,15-19,all,619
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,20-24,all,528
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,25-29,all,475
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,30-34,all,535
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,35-39,all,633
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,40-44,all,700
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,45-49,all,699
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,50-54,all,743
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,55-59,all,822
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,60-64,all,649
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,65-69,all,490
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,70-74,all,488
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,75-79,all,340
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,80+,all,525
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_clement_all,csv_parish_age_sex_long_v1,St Clement,All,all,9925
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,<5,female,759
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,5-9,female,847
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,10-14,female,746
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,15-19,female,727
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,20-24,female,1066
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,25-29,female,1438
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,30-34,female,1589
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,35-39,female,1466
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,40-44,female,1341
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,45-49,female,1322
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,50-54,female,1419
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,55-59,female,1294
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,60-64,female,1095
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,65-69,female,838
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,70-74,female,618
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,75-79,female,470
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,80+,female,775
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_female,csv_parish_age_sex_long_v1,St Helier,All,female,17810
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,<5,male,886
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,5-9,male,807
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,10-14,male,751
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,15-19,male,737
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,20-24,male,1057
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,25-29,male,1497
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,30-34,male,1606
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,35-39,male,1604
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,40-44,male,1432
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,45-49,male,1316
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,50-54,male,1488
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,55-59,male,1461
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,60-64,male,1088
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,65-69,male,780
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,70-74,male,610
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,75-79,male,405
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,80+,male,487
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_male,csv_parish_age_sex_long_v1,St Helier,All,male,18012
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,<5,all,1645
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,5-9,all,1654
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,10-14,all,1497
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,15-19,all,1464
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,20-24,all,2123
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,25-29,all,2935
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,30-34,all,3195
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,35-39,all,3070
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,40-44,all,2773
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,45-49,all,2638
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,50-54,all,2907
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,55-59,all,2755
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,60-64,all,2183
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,65-69,all,1618
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,70-74,all,1228
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,75-79,all,875
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,80+,all,1262
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_helier_all,csv_parish_age_sex_long_v1,St Helier,All,all,35822
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,<5,female,57
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,5-9,female,73
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,10-14,female,91
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,15-19,female,81
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,20-24,female,74
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,25-29,female,67
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,30-34,female,60
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,35-39,female,80
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,40-44,female,120
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,45-49,female,99
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,50-54,female,145
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,55-59,female,133
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,60-64,female,94
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,65-69,female,73
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,70-74,female,89
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,75-79,female,81
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,80+,female,102
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_female,csv_parish_age_sex_long_v1,St John,All,female,1519
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,<5,male,77
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,5-9,male,94
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,10-14,male,80
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,15-19,male,94
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,20-24,male,100
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,25-29,male,80
